순번,시도본부,소방서,119안전센터명,주소,latitude,longtitude
1,서울소방재난본부,종로소방서,세종로,서울특별시 종로구 종로1길 28 (수송동),37.5728516379635,126.978909199747
2,서울소방재난본부,종로소방서,신교,서울특별시 종로구 자하문로 93 (신교동),37.5842789170648,126.970027499987
3,서울소방재난본부,종로소방서,종로,서울특별시 종로구 돈화문로 30 (묘동),37.5712662536965,126.992233420661
4,서울소방재난본부,종로소방서,연건,서울특별시 종로구 대학로 91 (연건동),37.5794142791836,127.001835354449
5,서울소방재난본부,종로소방서,신영,서울특별시 종로구 진흥로 477 (신영동),37.6057957808925,126.960846444543
6,서울소방재난본부,종로소방서,숭인,서울특별시 종로구 숭인동길 63 (숭인동),37.5777636587545,127.021706560708
7,서울소방재난본부,중부소방서_서울,무학,서울특별시 중구 퇴계로 394 (무학동),37.5648664558126,127.015378573704
8,서울소방재난본부,중부소방서_서울,을지로,서울특별시 중구 을지로45길 43 (신당동),37.566728573095,127.012025690221
9,서울소방재난본부,중부소방서_서울,충무로,서울특별시 중구 충무로 11 (충무로3가),37.5621562365797,126.992912675198
10,서울소방재난본부,중부소방서_서울,회현,서울특별시 중구 소공로 30 (회현동2가),37.558208190069,126.983364600162
11,서울소방재난본부,중부소방서_서울,신당,서울특별시 중구 다산로8길 2 (신당동),37.5529259688215,127.009640800452
12,서울소방재난본부,광진소방서,구의,서울특별시 광진구 광나루로 480 (구의동),37.5448260218652,127.082778518406
13,서울소방재난본부,광진소방서,능동,서울특별시 광진구 능동로 242 (능동),37.5516759040088,127.076991345349
14,서울소방재난본부,광진소방서,중곡,서울특별시 광진구 용마산로 150 (중곡동),37.5669486795626,127.086643780864
15,서울소방재난본부,성동소방서,행당(구 송정),서울특별시 성동구 살곶이길 331(행당동),37.5537555261627,127.039484725635
16,서울소방재난본부,성동소방서,왕십리(구 행당),서울특별시 성동구 고산자로 249 (도선동),37.5620370536455,127.035474709777
17,서울소방재난본부,성동소방서,성동_금호,서울특별시 성동구 난계로 19 (금호동1가),37.5540068802159,127.024208560228
18,서울소방재난본부,성동소방서,성수,서울특별시 성동구 뚝섬로 452 (성수동2가),37.537176455916,127.060654486737
19,서울소방재난본부,용산소방서,한강로,서울특별시 용산구 한강대로 167 (한강로2가),37.5341074431998,126.971506544727
20,서울소방재난본부,용산소방서,이태원,서울특별시 용산구 이태원로 196 (이태원동),37.5343733575462,126.995800074175
21,서울소방재난본부,용산소방서,후암,서울특별시 용산구 후암로 34 (후암동),37.548930436814,126.977888643401
22,서울소방재난본부,용산소방서,이촌,서울특별시 용산구 이촌로2가 1 (이촌동),0,0
23,서울소방재난본부,용산소방서,서빙고,서울특별시 용산구 서빙고로67길 7(서빙고동),37.5208326196955,126.995010003972
24,서울소방재난본부,동대문소방서,동대문_장안,서울특별시 동대문구 장한로 34 (장안동),37.5637542523416,127.066724569715
25,서울소방재난본부,동대문소방서,청량리,서울특별시 동대문구 왕산로 299 (청량리동),37.5871648475754,127.052316985824
26,서울소방재난본부,동대문소방서,전농,서울특별시 동대문구 황물로 3 (전농동),37.5763087872444,127.046017913495
27,서울소방재난본부,동대문소방서,용두,서울특별시 동대문구 왕산로 76 (용두동),37.5778486922352,127.031745691291
28,서울소방재난본부,동대문소방서,휘경,서울특별시 동대문구 망우로 106 (휘경동),37.5906585512362,127.0651426879
29,서울소방재난본부,중랑소방서,신내,서울특별시 중랑구 신내로 183 (신내동),37.6153857016411,127.09488645434
30,서울소방재난본부,중랑소방서,면목,서울특별시 중랑구 동일로 475 (면목동),37.5728233444034,127.079878532438
31,서울소방재난본부,중랑소방서,망우,서울특별시 중랑구 용마산로 524 (망우동),37.5977258343186,127.100571864346
32,서울소방재난본부,중랑소방서,중화,서울특별시 중랑구 동일로 783 (중화동),37.600460399449,127.079334389398
33,서울소방재난본부,영등포소방서,영등포,서울특별시 영등포구 문래로 197 (영등포동4가),37.5184389128995,126.904188745933
34,서울소방재난본부,영등포소방서,여의도,서울특별시 영등포구 의사당대로 162 (여의도동),37.5172246813066,126.927973753551
35,서울소방재난본부,영등포소방서,당산,서울특별시 영등포구 양평로 70-1 (당산동6가),37.5354973829456,126.899192700249
36,서울소방재난본부,영등포소방서,대림,서울특별시 영등포구 도림로 212 (신길동),37.4973134949082,126.904060701993
37,서울소방재난본부,영등포소방서,신길,서울특별시 영등포구 영등포로84길 31 (신길동),37.5104280770526,126.922193363902
38,서울소방재난본부,성북소방서,종암,서울특별시 성북구 종암로27길 3 (종암동),37.6024227162113,127.031747410745
39,서울소방재난본부,성북소방서,돈암,서울특별시 성북구 보문로 192 (삼선동4가),37.590987927928,127.014439292796
40,서울소방재난본부,성북소방서,길음,서울특별시 성북구 정릉로 321 (길음동),37.6028203266818,127.01921134912
41,서울소방재난본부,성북소방서,장위,서울특별시 성북구 한천로 640 (장위동),37.6156172519303,127.058227345965
42,서울소방재난본부,도봉소방서,방학,서울특별시 도봉구 도봉로 666 (방학동),37.6640064724611,127.043019127495
43,서울소방재난본부,도봉소방서,도봉,서울특별시 도봉구 도봉로 721 (방학동),37.6689357096486,127.04309474036
44,서울소방재난본부,도봉소방서,창동,서울특별시 도봉구 해등로 25 (창동),37.646761768825,127.043734714786
45,서울소방재난본부,도봉소방서,쌍문,서울특별시 도봉구 노해로 152 (쌍문동),37.6481984004112,127.026815972409
46,서울소방재난본부,노원소방서,하계,서울특별시 노원구 한글비석로1길 8 (하계동),37.6382549586524,127.071107030841
47,서울소방재난본부,노원소방서,상계,서울특별시 노원구 노원로26길 111 (상계동),37.6550522215901,127.0716247327
48,서울소방재난본부,노원소방서,공릉,서울특별시 노원구 화랑로 482 (공릉동),37.6190612991145,127.080693450592
49,서울소방재난본부,노원소방서,월계,서울특별시 노원구 월계로 323 (월계동),37.6288105788559,127.056393818666
50,서울소방재난본부,노원소방서,수락,서울특별시 노원구 동일로 1694 (상계동),37.6797401642825,127.055776663279
51,서울소방재난본부,은평소방서,진관,서울특별시 은평구 통일로 962(진관동),37.628901913339,126.919886803981
52,서울소방재난본부,은평소방서,녹번,서울특별시 은평구 은평로 245 (녹번동),37.6011049837261,126.935146145667
53,서울소방재난본부,은평소방서,역촌,서울특별시 은평구 갈현로 80 (역촌동),37.6049907333044,126.910669577673
54,서울소방재난본부,은평소방서,수색,서울특별시 은평구 수색로 294 (수색동),0,0
55,서울소방재난본부,서대문소방서,서대문_연희,서울특별시 서대문구 연희로 182 (연희동),37.57320485877,126.935995916827
56,서울소방재난본부,서대문소방서,북가좌,서울특별시 서대문구 증가로 242 (북가좌동),37.5828643962709,126.913003680191
57,서울소방재난본부,서대문소방서,홍은,서울특별시 서대문구 홍은중앙로 83 (홍은동),37.5987232899088,126.947029460621
58,서울소방재난본부,서대문소방서,미근,서울특별시 서대문구 통일로 113 (미근동),37.5650853221302,126.967074308467
59,서울소방재난본부,마포소방서,신수,서울특별시 마포구 창전로 76 (신수동),37.5493731987746,126.933177803745
60,서울소방재난본부,마포소방서,염리,서울특별시 마포구 토정로 37길 27 (염리동),37.5417335945556,126.945572683437
61,서울소방재난본부,마포소방서,서교,서울특별시 마포구 양화로 60 (서교동),37.5502847053114,126.915543990283
62,서울소방재난본부,마포소방서,마포_성산,서울특별시 마포구 월드컵북로 240 (성산동),37.5706093453431,126.90305825047
63,서울소방재난본부,마포소방서,공덕,서울특별시 마포구 만리재옛길 82 (공덕동),37.5500487475154,126.959767170966
64,서울소방재난본부,마포소방서,상암,서울특별시 마포구 월드컵북로 42길 34 (상암동),0,0
65,서울소방재난본부,강남소방서,강남_삼성,서울특별시 강남구 테헤란로 629 (삼성동),37.5102791937918,127.066830196714
66,서울소방재난본부,강남소방서,영동,서울특별시 강남구 도산대로 320 (논현동),37.5221428647963,127.03693433067
67,서울소방재난본부,강남소방서,역삼,서울특별시 강남구 역삼로 236 (역삼동),37.4971302963569,127.042446564006
68,서울소방재난본부,강남소방서,수서,서울특별시 강남구 광평로31길 6 (수서동),37.4849268509466,127.092841706314
69,서울소방재난본부,강남소방서,개포,서울특별시 강남구 논현로 10길 19 (개포동),37.4747004805241,127.049895047376
70,서울소방재난본부,서초소방서,반포,서울특별시 서초구 사평대로 67 (반포동),37.4984499624536,126.991933484053
71,서울소방재난본부,서초소방서,방배,서울특별시 서초구 남부순환로 2155 (방배동),37.4755003421939,126.98820996058
72,서울소방재난본부,서초소방서,양재,서울특별시 서초구 동산로 9 (양재동),37.4694635060301,127.040825131053
73,서울소방재난본부,서초소방서,서초,서울특별시 서초구 효령로 400 (서초동),37.4880317322992,127.027597379495
74,서울소방재난본부,서초소방서,잠원,서울특별시 서초구 서초중앙로29길 6 (반포동),37.4990716329324,127.011600589722
75,서울소방재난본부,서초소방서,우면,서울특별시 서초구 남부순환로340길 49 (서초동),37.479576332262,127.021885024707
76,서울소방재난본부,관악소방서,관악,서울특별시 관악구 관악로 97 (봉천동),37.474124805543,126.952685489441
77,서울소방재난본부,관악소방서,봉천,서울특별시 관악구 은천로 54 (봉천동),37.4859489532925,126.941113960309
78,서울소방재난본부,관악소방서,관악_신림,서울특별시 관악구 봉천로 202 (신림동),37.4896334876154,126.923986693672
79,서울소방재난본부,관악소방서,난곡,서울특별시 관악구 난곡로 243 (신림동),37.4756896173156,126.916070379965
80,서울소방재난본부,동작소방서,동작,서울특별시 동작구 여의대방로16길 55(신대방동),37.4946721349965,126.91771856513
81,서울소방재난본부,동작소방서,노량진,서울특별시 동작구 노량진로 187 (노량진동),37.513669634701,126.946943945314
82,서울소방재난본부,동작소방서,상도,서울특별시 동작구 국사봉1길 17 (상도동),37.4990401585505,126.929474600621
83,서울소방재난본부,동작소방서,동작_백운,서울특별시 동작구 사당로 63 (상도동),37.4948022151833,126.961590416037
84,서울소방재난본부,강서소방서_서울,등촌,서울특별시 강서구 양천로 550 (등촌동),37.5582460680719,126.860047002918
85,서울소방재난본부,강서소방서_서울,화곡,서울특별시 강서구 까치산로 49 (화곡동),37.543664744296,126.845223517709
86,서울소방재난본부,강서소방서_서울,발산,서울특별시 강서구 강서로 329 (내발산동),37.555261129542,126.836860953088
87,서울소방재난본부,강서소방서_서울,방화,서울특별시 강서구 금낭화로26길 10 (방화동),37.5797935701872,126.814281581572
88,서울소방재난본부,강서소방서_서울,개화,서울특별시 강서구 개화동로19길 8 (개화동),37.575000173221,126.803146069104
89,서울소방재난본부,양천소방서,양천,서울특별시 양천구 목동서로 180 (목동),37.5302359667761,126.872342277813
90,서울소방재난본부,양천소방서,양천_신정,서울특별시 양천구 신월로 268 (신정동),37.5217756482988,126.850955859801
91,서울소방재난본부,양천소방서,목동,서울특별시 양천구 안양천로 1139 (목동),37.5427783009136,126.883552801526
92,서울소방재난본부,양천소방서,양천_신월,서울특별시 양천구 남부순환로 448 (신월동),37.527925585812,126.833084887826
93,서울소방재난본부,양천소방서,신트리,서울특별시 양천구 신정로 238 (신정동),37.5106105096518,126.84798529112
94,서울소방재난본부,강동소방서,성내,서울특별시 강동구 성내로 39 (성내동),37.5294578780874,127.125372107356
95,서울소방재난본부,강동소방서,천호,서울특별시 강동구 진황도로 37 (천호동),37.538619937408,127.131370251226
96,서울소방재난본부,강동소방서,강동_고덕,서울특별시 강동구 양재대로156길 133 (고덕동),37.5571655644062,127.151860472213
97,서울소방재난본부,강동소방서,암사,서울특별시 강동구 올림픽로 815 (암사동),37.5539834377479,127.12863753848
98,서울소방재난본부,강동소방서,길동,서울특별시 강동구 천중로 215 (길동),37.5409744935373,127.144357712705
99,서울소방재난본부,송파소방서,마천,서울특별시 송파구 오금로51길 56 (마천동),37.4998334512085,127.142591860451
100,서울소방재난본부,송파소방서,거여,서울특별시 송파구 마천로 329 (마천동),37.494162814581,127.151828028702
101,서울소방재난본부,송파소방서,방이,서울특별시 송파구 강동대로 286 (방이동),37.519784557048,127.136571935167
102,서울소방재난본부,송파소방서,잠실,서울특별시 송파구 석촌호수로 151 (잠실동),37.5073164796842,127.093893101316
103,서울소방재난본부,송파소방서,운동장,서울특별시 송파구 올림픽로 25 (잠실동),37.5161996814031,127.075939572603
104,서울소방재난본부,송파소방서,가락,서울특별시 송파구 양재대로 932 (가락동),37.4945376921828,127.108713599026
105,서울소방재난본부,구로소방서,고일,서울특별시 구로구 경인로 408 (고척동),37.4977928295037,126.86521575957
106,서울소방재난본부,구로소방서,수궁,서울특별시 구로구 오리로 1285 (궁동),37.4962644992294,126.82954314226
107,서울소방재난본부,구로소방서,고척,서울특별시 구로구 고척로 195 (고척동),37.5049287806115,126.854864624849
108,서울소방재난본부,구로소방서,구로,서울특별시 구로구 구로동로 175 (구로동),37.4942274908725,126.882548301049
109,서울소방재난본부,구로소방서,독산,서울특별시 금천구 시흥대로 386 (독산동),37.4678951443353,126.898274427131
110,서울소방재난본부,구로소방서,구로_시흥,서울특별시 금천구 시흥대로45길 31 (시흥동),37.4485476989236,126.900483119901
111,서울소방재난본부,구로소방서,신도림,서울특별시 구로구 경인로59길 57 (신도림동),37.5073244326985,126.881212537772
112,서울소방재난본부,구로소방서,구로_공단,서울특별시 구로구 디지털로34길 56 (구로동),37.484225084951,126.898432630772
113,서울소방재난본부,강북소방서_서울,번동,서울특별시 강북구 보건소길 2 (번동),0,0
114,서울소방재난본부,강북소방서_서울,우이,서울특별시 강북구 삼각산로 111 (수유동),37.6409535904087,127.016496342099
115,서울소방재난본부,강북소방서_서울,미아,서울특별시 강북구 도봉로 125 (미아동),37.6200218033242,127.02829468516
116,서울소방재난본부,강북소방서_서울,삼각산,서울특별시 강북구 솔샘로 208 (미아동),37.6198625399321,127.015503392069
117,부산소방안전본부,중부소방서_부산,중부(부산)_중앙,부산광역시 중구 중앙대로 110(중앙동4가),35.1071098042428,129.036729805709
118,부산소방안전본부,중부소방서_부산,부민,부산광역시 서구 임시수도기념로 21-4(부민동3가),35.1032296520266,129.01859290874
119,부산소방안전본부,중부소방서_부산,충무,부산광역시 서구 충무대로 186(남부민동),35.0871102237157,129.024782788649
120,부산소방안전본부,중부소방서_부산,창선,부산광역시 중구 대청로 68-1(부평동),35.1028485461033,129.027344030794
121,부산소방안전본부,중부소방서_부산,초량,부산광역시 동구 중앙대로 260번길 7-3(초량동),0,0
122,부산소방안전본부,부산진소방서,범일,부산광역시 동구 범일로 115(범일동),35.1404322853997,129.059044441256
123,부산소방안전본부,부산진소방서,부전,부산광역시 부산진구 서전로 43(전포동),35.1580729998094,129.064634532602
124,부산소방안전본부,부산진소방서,수정,부산광역시 동구 중앙대로 383-1(수정동),35.1296131943422,129.049215544755
125,부산소방안전본부,부산진소방서,부산진_가야,부산광역시 부산진구 가야대로 627(가야동),35.1557502150966,129.040389978536
126,부산소방안전본부,부산진소방서,부암,부산광역시 부산진구 신천대로 282(부암동),35.1669035794401,129.050728551944
127,부산소방안전본부,부산진소방서,당감,부산광역시 부산진구 백양산로53번길 65(당감동),35.17168920814,129.028526167136
128,부산소방안전본부,동래소방서,동래_연산,부산광역시 연제구 고분로 216(연산동),35.1834432601063,129.105747814753
129,부산소방안전본부,동래소방서,수안,부산광역시 동래구 명륜로45번길 7(수안동),35.1981511198489,129.083813837728
130,부산소방안전본부,동래소방서,온천,부산광역시 동래구 우장춘로 196(온천동),0,0
131,부산소방안전본부,동래소방서,양정,부산광역시 부산진구 연제로9번길 42(양정동),35.1753904327646,129.075896148134
132,부산소방안전본부,동래소방서,동래_사직,부산광역시 동래구 체육공원로 74(사직동),35.1946615950418,129.059242735097
133,부산소방안전본부,북부소방서_부산,삼락,부산광역시 사상구 삼덕로 17(삼락동),35.174526513559,128.978757026489
134,부산소방안전본부,북부소방서_부산,감전,부산광역시 사상구 가야대로 41(감전동),35.1518619673133,128.97739115958
135,부산소방안전본부,북부소방서_부산,구포,부산광역시 북구 만덕대로 31(덕천동),35.2111460677691,129.008363744595
136,부산소방안전본부,북부소방서_부산,화명,부산광역시 북구 금곡대로 184(화명동),35.2252697756132,129.010309958729
137,부산소방안전본부,북부소방서_부산,주례,부산광역시 사상구 양지로22번길 7(주례동),35.1540753002093,129.004149169682
138,부산소방안전본부,북부소방서_부산,모라,부산광역시 사상구 백양대로 950(모라동),35.1909775780576,128.992260216349
139,부산소방안전본부,북부소방서_부산,학장,부산광역시 사상구 학감대로 89(학장동),35.1396785582034,128.990454486897
140,부산소방안전본부,북부소방서_부산,금곡,부산광역시 북구 금곡대로616번길 151(금곡동),0,0
141,부산소방안전본부,북부소방서_부산,만덕,부산광역시 북구 함박봉로 142(만덕동),35.2048093141871,129.033189188531
142,부산소방안전본부,사하소방서,사하_신평,부산광역시 사하구 장평로 270(신평동),35.0906373939267,128.973412192705
143,부산소방안전본부,사하소방서,괴정,부산광역시 사하구 낙동대로 262(괴정동),35.0994211596906,128.988382534008
144,부산소방안전본부,사하소방서,하단,부산광역시 사하구 낙동남로 1407(하단동),35.1065237297469,128.965590720102
145,부산소방안전본부,사하소방서,다대,부산광역시 사하구 다대로 622(다대동),35.0511794178346,128.970370157716
146,부산소방안전본부,사하소방서,감천,부산광역시 사하구 원양로 405(감천동),35.0863013563412,129.004796449761
147,부산소방안전본부,해운대소방서,우동,부산광역시 해운대구 해운대해변로 106(우동),35.1595604978668,129.143703445807
148,부산소방안전본부,해운대소방서,해운대_중동,부산광역시 해운대구 달맞이길 117번길 72(중동),35.1606827424106,129.175850286031
149,부산소방안전본부,해운대소방서,반여,부산광역시 해운대구 선수촌로 21번길 64(반여동),35.1974075682399,129.117843919825
150,부산소방안전본부,해운대소방서,좌동,부산광역시 해운대구 대천로 67번길 35(좌동),35.1736463536188,129.166472141693
151,부산소방안전본부,해운대소방서,센텀,부산광역시 해운대구 센텀동로 50(우동),35.1737605321549,129.130799084319
152,부산소방안전본부,금정소방서,금정_부곡,부산광역시 금정구 중앙대로 1789(부곡동),35.2438809711478,129.092379154968
153,부산소방안전본부,금정소방서,서동,부산광역시 동래구 반송로 331(명장동),35.2090301504975,129.103304301676
154,부산소방안전본부,금정소방서,금정_남산,부산광역시 금정구 두실로 46(남산동),35.2614284381626,129.086884619266
155,부산소방안전본부,금정소방서,반송,부산광역시 해운대구 아랫반송로 10(반송동),35.2253819284519,129.146991933939
156,부산소방안전본부,금정소방서,산성산악,부산광역시 금정구 산성로 396(금성동),35.2510570365821,129.050916427357
157,부산소방안전본부,남부소방서_부산,광안,부산광역시 수영구 광일로 64(광안동),35.163161521483,129.107041710548
158,부산소방안전본부,남부소방서_부산,감만,부산광역시 남구 우암로 81(감만동),35.1177173779452,129.080532673297
159,부산소방안전본부,남부소방서_부산,대연,부산광역시 남구 수영로 279(대연동),35.1362203592161,129.097028770099
160,부산소방안전본부,남부소방서_부산,망미,부산광역시 수영구 과정로55번길 16(망미동),35.176336055203,129.106416792076
161,부산소방안전본부,남부소방서_부산,용당,부산광역시 남구 신선로 398(용당동),35.1206557323299,129.098631395708
162,부산소방안전본부,강서소방서_부산,녹산,부산광역시 강서구 녹산산단361로 9(송정동),35.0895965953527,128.856793762837
163,부산소방안전본부,강서소방서_부산,신호,부산광역시 강서구 신호산단4로 62(신호동),35.0854810216802,128.879555042648
164,부산소방안전본부,강서소방서_부산,대저,부산광역시 강서구 대저로221번길 25(대저동),35.2156902542779,128.976877727806
165,부산소방안전본부,강서소방서_부산,강동,부산광역시 강서구 제도로 696(강동동),35.174774219279,128.916034605218
166,부산소방안전본부,강서소방서_부산,지사,부산광역시 강서구 과학산단로 333번길 3(지사동),35.1485997843036,128.833204957391
167,부산소방안전본부,기장소방서,정관,부산광역시 기장군 정관면 용수로 7(정관읍),35.3248180735465,129.179899715251
168,부산소방안전본부,기장소방서,기장,부산광역시 기장군 기장읍 차성동로 5번길 16(기장읍),35.2385607157386,129.215407691526
169,부산소방안전본부,기장소방서,기장_송정,부산광역시 해운대구 송정중앙로 15번길 16(송정동),35.183814521768,129.203028497643
170,부산소방안전본부,기장소방서,장안,부산광역시 기장군 장안산단 3로 43(장안읍),35.3330346028608,129.263277614072
171,부산소방안전본부,항만소방서,동삼,부산광역시 영도구 해양로 297(동삼동),35.0817880955564,129.076863835442
172,부산소방안전본부,항만소방서,영선,부산광역시 영도구 태종로 115(영선동),35.0912675679499,129.043382325231
173,부산소방안전본부,항만소방서,부두,부산광역시 동구 충장대로 236(좌천동),0,0
174,부산소방안전본부,항만소방서,항만_청학,부산광역시 영도구 태종로 274(청학동),35.0981458827609,129.056583424962
175,대구소방안전본부,중부소방서_대구,남산,대구광역시 중구 달구벌대로 1926 ,35.8625785689275,128.575242214597
176,대구소방안전본부,중부소방서_대구,서문로,대구광역시 중구 경상감영길 45,35.8715731433801,128.589982298673
177,대구소방안전본부,중부소방서_대구,대신,대구광역시 중구 큰장로26길 45,35.8689072112825,128.580771841427
178,대구소방안전본부,중부소방서_대구,삼덕,대구광역시 중구 공평로 35 ,35.8671886015582,128.599668873827
179,대구소방안전본부,중부소방서_대구,명덕,대구광역시 남구 명덕로34길 22 ,35.8555191778081,128.587200983073
180,대구소방안전본부,중부소방서_대구,봉덕,대구광역시 남구 희망로3길 29 ,35.8490254861932,128.599284436666
181,대구소방안전본부,중부소방서_대구,대명,대구광역시 남구 현충로15길 21-81,0,0
182,대구소방안전본부,중부소방서_대구,성명,대구광역시 남구 대명남로 12-1,35.8333979731285,128.560147424485
183,대구소방안전본부,동부소방서_대구,신천,대구광역시 동구 동대구로 507 ,35.8759869614137,128.625222806232
184,대구소방안전본부,동부소방서_대구,동촌,대구광역시 동구 해동로 180 ,35.8867095397556,128.648443985747
185,대구소방안전본부,동부소방서_대구,안심,대구광역시 동구 반야월로 291 ,35.8722140949982,128.720408866704
186,대구소방안전본부,동부소방서_대구,불로,대구광역시 동구 팔공로50길 19 ,35.9219950386844,128.64394213613
187,대구소방안전본부,동부소방서_대구,공산,대구광역시 동구 팔공산로 1579 ,35.9627707255417,128.697731684738
188,대구소방안전본부,동부소방서_대구,율하,대구광역시 동구 율하동로8길 5,35.8620979192014,128.701949350883
189,대구소방안전본부,서부소방서_대구,평리,대구광역시 서구 달서천로 186 ,35.8818754968117,128.554385807689
190,대구소방안전본부,서부소방서_대구,읍내,대구광역시 북구 칠곡중앙대로 570 ,35.946379463826,128.551522566796
191,대구소방안전본부,서부소방서_대구,이현,대구광역시 서구 국채보상로 119 ,35.8690806172515,128.544138809243
192,대구소방안전본부,서부소방서_대구,비산,대구광역시 서구 달서로 206 ,35.8804536808062,128.57201760232
193,대구소방안전본부,서부소방서_대구,태전,대구광역시 북구 칠곡중앙대로 184 ,35.9123518748603,128.54884110844
194,대구소방안전본부,서부소방서_대구,내당,대구광역시 서구 서대구로3길 16 ,35.8594368131317,128.555262861103
195,대구소방안전본부,서부소방서_대구,동천,대구광역시 북구 구암로 155 ,35.9319171587778,128.557805521356
